"area","trait","completeness"
"COM","Species tolerance to shade",0.0237010027347311
"FIJ","Species tolerance to shade",0.0140350877192982
"MOR","Species tolerance to shade",0.182724252491694
"VAN","Species tolerance to shade",0.0170454545454545
"GAM","Species tolerance to shade",0.0387016229712859
"GNB","Species tolerance to shade",0.0189873417721519
"SIE","Species tolerance to shade",0.0105382009785472
"CHA","Species tolerance to shade",0.0367612843182876
"CPV","Species tolerance to shade",0.0283333333333333
"SIC","Species tolerance to shade",0.310440651052005
"BAL","Species tolerance to shade",0.31907671418873
"SAR","Species tolerance to shade",0.340621963070943
"TUN","Species tolerance to shade",0.226477935054122
"KRI","Species tolerance to shade",0.239465570400822
"ALB","Species tolerance to shade",0.318486171761281
"TUE","Species tolerance to shade",0.354590682948892
"KRY","Species tolerance to shade",0.347457627118644
"RUS","Species tolerance to shade",0.368764568764569
"LBY","Species tolerance to shade",0.175956284153005
"PAL","Species tolerance to shade",0.144922298518251
"OMA","Species tolerance to shade",0.0678871090770404
"WSA","Species tolerance to shade",0.0820512820512821
"FLA","Species tolerance to shade",0.171905067350866
"KTY","Species tolerance to shade",0.295378751786565
"LOU","Species tolerance to shade",0.237229437229437
"MRY","Species tolerance to shade",0.326884920634921
"MSI","Species tolerance to shade",0.252529696436428
"DEL","Species tolerance to shade",0.354881266490765
"WDC","Species tolerance to shade",0.368224299065421
"NFK","Species tolerance to shade",0.0393258426966292
"OGA","Species tolerance to shade",0.0840579710144927
"SWC","Species tolerance to shade",0.136882129277567
"RUW","Species tolerance to shade",0.552442996742671
"CPI","Species tolerance to shade",0.0813397129186603
"EGY","Species tolerance to shade",0.148216482164822
"SIN","Species tolerance to shade",0.118022328548644
"KUW","Species tolerance to shade",0.12396694214876
"MDR","Species tolerance to shade",0.395989974937343
"SEL","Species tolerance to shade",0.347826086956522
"CVI","Species tolerance to shade",0.15
"NNS","Species tolerance to shade",0.0586186883343006
"HAW","Species tolerance to shade",0.0328677074774035
"MAU","Species tolerance to shade",0.0316122233930453
"SCS","Species tolerance to shade",0.129807692307692
"SCZ","Species tolerance to shade",0.0244897959183673
"TAS","Species tolerance to shade",0.0171555063641395
"ATP","Species tolerance to shade",0.0430622009569378
"MAQ","Species tolerance to shade",0.0612244897959184
"MRN","Species tolerance to shade",0.0639658848614073
"KER","Species tolerance to shade",0.046875
"SEY","Species tolerance to shade",0.0533980582524272
"REU","Species tolerance to shade",0.0287474332648871
"ROD","Species tolerance to shade",0.0837696335078534
"MCI","Species tolerance to shade",0.0714285714285714
"GST","Species tolerance to shade",0.11218836565097
"LDV","Species tolerance to shade",0.0824175824175824
"XMS","Species tolerance to shade",0.0563380281690141
"SVA","Species tolerance to shade",0.392857142857143
"WAK","Species tolerance to shade",0.181818181818182
"ALD","Species tolerance to shade",0.0707070707070707
"CGS","Species tolerance to shade",0.0961538461538462
"MDV","Species tolerance to shade",0.0754716981132075
"CKI","Species tolerance to shade",0.186666666666667
"GIL","Species tolerance to shade",0.105263157894737
"NRU","Species tolerance to shade",0.175438596491228
"NUE","Species tolerance to shade",0.045662100456621
"PHX","Species tolerance to shade",0.137931034482759
"SAM","Species tolerance to shade",0.0211416490486258
"TOK","Species tolerance to shade",0.0983606557377049
"TON","Species tolerance to shade",0.0441458733205374
"TUV","Species tolerance to shade",0.115384615384615
"WAL","Species tolerance to shade",0.0521172638436482
"COO","Species tolerance to shade",0.0376712328767123
"LIN","Species tolerance to shade",0.12
"PIT","Species tolerance to shade",0.0677966101694915
"SCI","Species tolerance to shade",0.019672131147541
"TUA","Species tolerance to shade",0.087248322147651
"TUB","Species tolerance to shade",0.0455764075067024
"MCS","Species tolerance to shade",0.2
"MRS","Species tolerance to shade",0.146341463414634
"DSV","Species tolerance to shade",0.0357142857142857
"CTM","Species tolerance to shade",0.0310734463276836
"JNF","Species tolerance to shade",0.0418410041841004
"EAS","Species tolerance to shade",0.125
"MRQ","Species tolerance to shade",0.0359116022099447
"FAL","Species tolerance to shade",0.0765027322404372
"KZN","Species tolerance to shade",0.0797872340425532
"STH","Species tolerance to shade",0.024390243902439
"BER","Species tolerance to shade",0.280612244897959
"TDC","Species tolerance to shade",0.0510204081632653
"HMD","Species tolerance to shade",0.0909090909090909
"KEG","Species tolerance to shade",0.125
"MPE","Species tolerance to shade",0.125
"CRZ","Species tolerance to shade",0.0909090909090909
"SGE","Species tolerance to shade",0.173913043478261
"ASC","Species tolerance to shade",0.161290322580645
"ASP","Species tolerance to shade",0
"SSA","Species tolerance to shade",0
"HBI","Species tolerance to shade",0.0909090909090909
"ANT","Species tolerance to shade",0
"BOL","Budbank height distribution",0.0144770667027466
"AGW","Budbank height distribution",0.0197835013064576
"BZL","Budbank height distribution",0.0160825199645075
"MLY","Budbank height distribution",0.00498527079084523
"SUM","Budbank height distribution",0.0063189029308954
"BIS","Budbank height distribution",0.00665859564164649
"SOL","Budbank height distribution",0.00758251561106155
"BOR","Budbank height distribution",0.00297669671712876
"MXE","Budbank height distribution",0.0181347150259067
"MXS","Budbank height distribution",0.0105948886820818
"DEN","Budbank height distribution",0.591009988901221
"FIN","Budbank height distribution",0.398215044623884
"FOR","Budbank height distribution",0.731843575418994
"GRB","Budbank height distribution",0.393747921516462
"ICE","Budbank height distribution",0.435114503816794
"IRE","Budbank height distribution",0.562023562023562
"NOR","Budbank height distribution",0.50362493958434
"SWE","Budbank height distribution",0.332167832167832
"AUT","Budbank height distribution",0.539615688339037
"BGM","Budbank height distribution",0.646819338422392
"CZE","Budbank height distribution",0.51392335263303
"GER","Budbank height distribution",0.494165277447011
"HUN","Budbank height distribution",0.617658651951123
"NET","Budbank height distribution",0.612432432432432
"POL","Budbank height distribution",0.592
"SWI","Budbank height distribution",0.556415599880917
"COR","Budbank height distribution",0.463056447911886
"FRA","Budbank height distribution",0.346622369878184
"SPA","Budbank height distribution",0.26728524393894
"GRC","Budbank height distribution",0.289031527279592
"ITA","Budbank height distribution",0.373473825054357
"ROM","Budbank height distribution",0.529046813310773
"YUG","Budbank height distribution",0.397303287772442
"BLT","Budbank height distribution",0.669354838709677
"BLR","Budbank height distribution",0.802569303583502
"RUC","Budbank height distribution",0.599805730937348
"RUE","Budbank height distribution",0.480708661417323
"RUN","Budbank height distribution",0.491283676703645
"UKR","Budbank height distribution",0.529158993247391
"ALT","Budbank height distribution",0.336147352264006
"BRY","Budbank height distribution",0.296849087893864
"CTA","Budbank height distribution",0.265533028122956
"IRK","Budbank height distribution",0.341950646298472
"KRA","Budbank height distribution",0.343311506080449
"TVA","Budbank height distribution",0.278727165586329
"WSB","Budbank height distribution",0.426672574213558
"AMU","Budbank height distribution",0.23905489923558
"KAM","Budbank height distribution",0.293345008756567
"KHA","Budbank height distribution",0.22299838796346
"KUR","Budbank height distribution",0.258605472197705
"MAG","Budbank height distribution",0.2384
"PRM","Budbank height distribution",0.195390781563126
"SAK","Budbank height distribution",0.270334928229665
"NCS","Budbank height distribution",0.330727894479726
"TCS","Budbank height distribution",0.236113591712806
"TUR","Budbank height distribution",0.142512320225284
"CHC","Budbank height distribution",0.0202808112324493
"CHI","Budbank height distribution",0.166592028660994
"CHM","Budbank height distribution",0.174193548387097
"CHX","Budbank height distribution",0.172363847045191
"MON","Budbank height distribution",0.181294476448661
"JAP","Budbank height distribution",0.0714151121160731
"ASK","Budbank height distribution",0.239657631954351
"ALU","Budbank height distribution",0.297297297297297
"GNL","Budbank height distribution",0.435946462715105
"NWT","Budbank height distribution",0.296332046332046
"NUN","Budbank height distribution",0.362459546925566
"YUK","Budbank height distribution",0.256756756756757
"ABT","Budbank height distribution",0.21651376146789
"BRC","Budbank height distribution",0.181779114740009
"MAN","Budbank height distribution",0.272862453531598
"SAS","Budbank height distribution",0.260359655981235
"LAB","Budbank height distribution",0.386206896551724
"NBR","Budbank height distribution",0.29229406554473
"NFL","Budbank height distribution",0.339303482587065
"NSC","Budbank height distribution",0.302785265049416
"ONT","Budbank height distribution",0.209758321933425
"QUE","Budbank height distribution",0.239263803680982
"COL","Budbank height distribution",0.115705476967719
"IDA","Budbank height distribution",0.12826899128269
"MNT","Budbank height distribution",0.150470219435737
"ORE","Budbank height distribution",0.106870229007634
"WAS","Budbank height distribution",0.140428976123027
"WYO","Budbank height distribution",0.133450395083407
"ILL","Budbank height distribution",0.144971702220287
"MIN","Budbank height distribution",0.208779443254818
"NDA","Budbank height distribution",0.22113676731794
"SDA","Budbank height distribution",0.186499652052888
"WIS","Budbank height distribution",0.200210194429848
"CNT","Budbank height distribution",0.202789076118536
"INI","Budbank height distribution",0.152882205513784
"MAI","Budbank height distribution",0.2477120195241
"MAS","Budbank height distribution",0.199239956568947
"MIC","Budbank height distribution",0.192674360260913
"NWH","Budbank height distribution",0.253272251308901
"NWJ","Budbank height distribution",0.17342799188641
"NWY","Budbank height distribution",0.183375104427736
"OHI","Budbank height distribution",0.162474849094567
"PEN","Budbank height distribution",0.171191900598251
"VER","Budbank height distribution",0.231796116504854
"UTA","Budbank height distribution",0.0928740290442418
"CAL","Budbank height distribution",0.0635087719298246
"CHS","Budbank height distribution",0.026486534530264
"ALA","Budbank height distribution",0.0749422251568174
"ARK","Budbank height distribution",0.0883164673413064
"GEO","Budbank height distribution",0.0780260086695565
"NCA","Budbank height distribution",0.102555248618785
"SCA","Budbank height distribution",0.0905255082470272
"TEN","Budbank height distribution",0.105607859189521
"IRQ","Budbank height distribution",0.170590132215414
"BZE","Budbank height distribution",0.0165736063103784
"BZC","Budbank height distribution",0.0288520564763659
"NZN","Budbank height distribution",0.0217096336499322
"NZS","Budbank height distribution",0.0147523709167545
"LEE","Budbank height distribution",0.0159266409266409
"GUY","Budbank height distribution",0.00866738894907909
"VEN","Budbank height distribution",0.00627692307692308
"NWG","Budbank height distribution",0.00472370098222989
"VIE","Budbank height distribution",0.0119005950297515
"MYA","Budbank height distribution",0.0163548904329236
"WHM","Budbank height distribution",0.103235459135964
"NCB","Budbank height distribution",0.0151033386327504
"IND","Budbank height distribution",0.02634994807892
"PER","Budbank height distribution",0.0054647474993901
"PAN","Budbank height distribution",0.00709716113554578
"ARU","Budbank height distribution",0.0176056338028169
"VNA","Budbank height distribution",0.0169286577992745
"CLM","Budbank height distribution",0.00426326688050672
"CUB","Budbank height distribution",0.010150622134905
"COS","Budbank height distribution",0.00764872521246459
"ELS","Budbank height distribution",0.0170406134620846
"GUA","Budbank height distribution",0.0114859146415186
"HON","Budbank height distribution",0.0117928048962532
"NIC","Budbank height distribution",0.0110675974799932
"DOM","Budbank height distribution",0.0137264870360956
"HAI","Budbank height distribution",0.014027515511195
"CHH","Budbank height distribution",0.0191294704740782
"LAO","Budbank height distribution",0.012815378454145
"THA","Budbank height distribution",0.00922594335270781
"BZS","Budbank height distribution",0.0269794721407625
"AGE","Budbank height distribution",0.0305758769461639
"URU","Budbank height distribution",0.0417479516191963
"CHT","Budbank height distribution",0.042483660130719
"ASS","Budbank height distribution",0.022323534035529
"EHM","Budbank height distribution",0.0318688524590164
"NEP","Budbank height distribution",0.0511900880339094
"PHI","Budbank height distribution",0.00789701427953267
"GAL","Budbank height distribution",0.0218487394957983
"ECU","Budbank height distribution",0.00403092214246273
"BAN","Budbank height distribution",0.0310262529832936
"JAW","Budbank height distribution",0.0109665427509294
"LSI","Budbank height distribution",0.0140706806282723
"ALG","Budbank height distribution",0.226415094339623
"TAI","Budbank height distribution",0.0333866910587697
