"","area","trait","completeness"
"17895","MTN","Species genotype: chromosome number",0.0880316518298714
"17896","NGR","Species genotype: chromosome number",0.0521901211556384
"17897","NGA","Species genotype: chromosome number",0.0201131363922062
"17898","SEN","Species genotype: chromosome number",0.0399429386590585
"17899","TOG","Species genotype: chromosome number",0.0276406712734452
"17900","BUR","Species genotype: chromosome number",0.0325464949928469
"17901","CMN","Species genotype: chromosome number",0.0147287919558136
"17902","CAF","Species genotype: chromosome number",0.0197939262472885
"17903","CON","Species genotype: chromosome number",0.0149027532205102
"17904","GAB","Species genotype: chromosome number",0.0108129755706848
"17905","GGI","Species genotype: chromosome number",0.0321576763485477
"17906","DJI","Species genotype: chromosome number",0.088348271446863
"17907","SOC","Species genotype: chromosome number",0.0637755102040816
"17908","UGA","Species genotype: chromosome number",0.032994923857868
"17909","ANG","Species genotype: chromosome number",0.021486268174475
"17910","EQG","Species genotype: chromosome number",0.0167949615115465
"17911","NAM","Species genotype: chromosome number",0.0305343511450382
"17912","UZB","Species genotype: chromosome number",0.164940021810251
"17913","BAH","Species genotype: chromosome number",0.0861111111111111
"17914","CAY","Species genotype: chromosome number",0.0956678700361011
"17915","NLA","Species genotype: chromosome number",0.0661157024793388
"17916","TRT","Species genotype: chromosome number",0.0568093385214008
"17917","TCI","Species genotype: chromosome number",0.0893300248138958
"17918","WIN","Species genotype: chromosome number",0.0663694898464586
"17919","TZK","Species genotype: chromosome number",0.159363468634686
"17920","NWC","Species genotype: chromosome number",0.0145278450363196
"17921","TKM","Species genotype: chromosome number",0.202403304543748
"17922","CNY","Species genotype: chromosome number",0.267813267813268
"17923","AFG","Species genotype: chromosome number",0.145129224652087
"17924","AZO","Species genotype: chromosome number",0.629151291512915
"17925","CYP","Species genotype: chromosome number",0.326817348808797
"17926","BLZ","Species genotype: chromosome number",0.0565673289183223
"17927","FRG","Species genotype: chromosome number",0.0418235877106046
"17928","SUR","Species genotype: chromosome number",0.0434401053093462
"17929","KAZ","Species genotype: chromosome number",0.229796072507553
"17930","RWA","Species genotype: chromosome number",0.0427384250098932
"17931","CHQ","Species genotype: chromosome number",0.198087431693989
"17932","CAB","Species genotype: chromosome number",0.00859291084854995
"17933","COM","Species genotype: chromosome number",0.0419325432999088
"17934","FIJ","Species genotype: chromosome number",0.0263157894736842
"17935","MOR","Species genotype: chromosome number",0.263882297104888
"17936","VAN","Species genotype: chromosome number",0.0331439393939394
"17937","GAM","Species genotype: chromosome number",0.0574282147315855
"17938","GNB","Species genotype: chromosome number",0.0330520393811533
"17939","SIE","Species genotype: chromosome number",0.0203236733157697
"17940","CHA","Species genotype: chromosome number",0.0563052582596557
"17941","CPV","Species genotype: chromosome number",0.0933333333333333
"17942","SIC","Species genotype: chromosome number",0.424374751885669
"17943","BAL","Species genotype: chromosome number",0.454854039375424
"17944","SAR","Species genotype: chromosome number",0.471817298347911
"17945","TUN","Species genotype: chromosome number",0.322647793505412
"17946","KRI","Species genotype: chromosome number",0.331963001027749
"17947","ALB","Species genotype: chromosome number",0.499854439592431
"17948","TUE","Species genotype: chromosome number",0.510176390773406
"17949","KRY","Species genotype: chromosome number",0.521409455842997
"17950","RUS","Species genotype: chromosome number",0.556643356643357
"17951","LBY","Species genotype: chromosome number",0.26448087431694
"17952","PAL","Species genotype: chromosome number",0.219371160101193
"17953","OMA","Species genotype: chromosome number",0.105263157894737
"17954","WSA","Species genotype: chromosome number",0.158974358974359
"17955","FLA","Species genotype: chromosome number",0.117382937780629
"17956","KTY","Species genotype: chromosome number",0.226298237255836
"17957","LOU","Species genotype: chromosome number",0.167965367965368
"17958","MRY","Species genotype: chromosome number",0.248511904761905
"17959","MSI","Species genotype: chromosome number",0.178178618565772
"17960","DEL","Species genotype: chromosome number",0.263192612137203
"17961","WDC","Species genotype: chromosome number",0.288785046728972
"17962","NFK","Species genotype: chromosome number",0.0898876404494382
"17963","OGA","Species genotype: chromosome number",0.110144927536232
"17964","SWC","Species genotype: chromosome number",0.11787072243346
"17965","RUW","Species genotype: chromosome number",0.736807817589577
"17966","CPI","Species genotype: chromosome number",0.124401913875598
"17967","EGY","Species genotype: chromosome number",0.218327183271833
"17968","SIN","Species genotype: chromosome number",0.185805422647528
"17969","KUW","Species genotype: chromosome number",0.223140495867769
"17970","MDR","Species genotype: chromosome number",0.50250626566416
"17971","SEL","Species genotype: chromosome number",0.467391304347826
"17972","CVI","Species genotype: chromosome number",0.201923076923077
"17973","NNS","Species genotype: chromosome number",0.107951247823564
"17974","HAW","Species genotype: chromosome number",0.0468364831552999
"17975","MAU","Species genotype: chromosome number",0.0432033719704953
"17976","SCS","Species genotype: chromosome number",0.134615384615385
"17977","SCZ","Species genotype: chromosome number",0.0448979591836735
"17978","TAS","Species genotype: chromosome number",0.0520199225235196
"17979","ATP","Species genotype: chromosome number",0.0909090909090909
"17980","MAQ","Species genotype: chromosome number",0.0612244897959184
"17981","MRN","Species genotype: chromosome number",0.0746268656716418
"17982","KER","Species genotype: chromosome number",0.140625
"17983","SEY","Species genotype: chromosome number",0.0679611650485437
"17984","REU","Species genotype: chromosome number",0.0451745379876797
"17985","ROD","Species genotype: chromosome number",0.109947643979058
"17986","MCI","Species genotype: chromosome number",0.0428571428571429
"17987","GST","Species genotype: chromosome number",0.177285318559557
"17988","LDV","Species genotype: chromosome number",0.126373626373626
"17989","XMS","Species genotype: chromosome number",0.0985915492957746
"17990","SVA","Species genotype: chromosome number",0.607142857142857
"17991","WAK","Species genotype: chromosome number",0.0909090909090909
"17992","ALD","Species genotype: chromosome number",0.0707070707070707
"17993","CGS","Species genotype: chromosome number",0.0192307692307692
"17994","MDV","Species genotype: chromosome number",0.106918238993711
"17995","CKI","Species genotype: chromosome number",0.146666666666667
"17996","GIL","Species genotype: chromosome number",0.0736842105263158
"17997","NRU","Species genotype: chromosome number",0.12280701754386
"17998","NUE","Species genotype: chromosome number",0.0639269406392694
"17999","PHX","Species genotype: chromosome number",0.0689655172413793
"18000","SAM","Species genotype: chromosome number",0.0285412262156448
"18001","TOK","Species genotype: chromosome number",0.131147540983607
"18002","TON","Species genotype: chromosome number",0.0556621880998081
"18003","TUV","Species genotype: chromosome number",0.0769230769230769
"18004","WAL","Species genotype: chromosome number",0.0586319218241042
"18005","COO","Species genotype: chromosome number",0.0650684931506849
"18006","LIN","Species genotype: chromosome number",0.1
"18007","PIT","Species genotype: chromosome number",0.0847457627118644
"18008","SCI","Species genotype: chromosome number",0.0426229508196721
"18009","TUA","Species genotype: chromosome number",0.10738255033557
"18010","TUB","Species genotype: chromosome number",0.0723860589812333
"18011","MCS","Species genotype: chromosome number",0.1
"18012","MRS","Species genotype: chromosome number",0.105691056910569
"18013","DSV","Species genotype: chromosome number",0.0714285714285714
"18014","CTM","Species genotype: chromosome number",0.0819209039548023
"18015","JNF","Species genotype: chromosome number",0.0460251046025105
"18016","EAS","Species genotype: chromosome number",0.15
"18017","MRQ","Species genotype: chromosome number",0.0497237569060773
"18018","FAL","Species genotype: chromosome number",0.0819672131147541
"18019","KZN","Species genotype: chromosome number",0.138297872340426
"18020","STH","Species genotype: chromosome number",0.0365853658536585
"18021","BER","Species genotype: chromosome number",0.219387755102041
"18022","TDC","Species genotype: chromosome number",0.0816326530612245
"18023","HMD","Species genotype: chromosome number",0.0909090909090909
"18024","KEG","Species genotype: chromosome number",0.125
"18025","MPE","Species genotype: chromosome number",0.125
"18026","CRZ","Species genotype: chromosome number",0.136363636363636
"18027","SGE","Species genotype: chromosome number",0.173913043478261
"18028","ASC","Species genotype: chromosome number",0.193548387096774
"18029","ASP","Species genotype: chromosome number",0
"18030","SSA","Species genotype: chromosome number",0
"18031","HBI","Species genotype: chromosome number",0.0909090909090909
"18032","ANT","Species genotype: chromosome number",0
"18033","BOL","Species genotype: chromosome ploidy",0.0206332025436341
"18034","AGW","Species genotype: chromosome ploidy",0.0341545352743561
"18035","BZL","Species genotype: chromosome ploidy",0.0117014196983141
"18036","MLY","Species genotype: chromosome ploidy",0.0203942895989123
"18037","SUM","Species genotype: chromosome ploidy",0.0209733799408443
"18038","BIS","Species genotype: chromosome ploidy",0.026634382566586
"18039","SOL","Species genotype: chromosome ploidy",0.0249776984834969
"18040","BOR","Species genotype: chromosome ploidy",0.0142881442422181
"18041","MXE","Species genotype: chromosome ploidy",0.0418081114882973
"18042","MXS","Species genotype: chromosome ploidy",0.025771350848307
"18043","DEN","Species genotype: chromosome ploidy",0.647058823529412
"18044","FIN","Species genotype: chromosome ploidy",0.428389290267743
"18045","FOR","Species genotype: chromosome ploidy",0.784916201117318
"18046","GRB","Species genotype: chromosome ploidy",0.433987362820086
"18047","ICE","Species genotype: chromosome ploidy",0.459287531806616
"18048","IRE","Species genotype: chromosome ploidy",0.615384615384615
"18049","NOR","Species genotype: chromosome ploidy",0.56065732237796
"18050","SWE","Species genotype: chromosome ploidy",0.368208714362561
"18051","AUT","Species genotype: chromosome ploidy",0.572519083969466
"18052","BGM","Species genotype: chromosome ploidy",0.713486005089059
"18053","CZE","Species genotype: chromosome ploidy",0.559415494899366
"18054","GER","Species genotype: chromosome ploidy",0.557275541795666
"18055","HUN","Species genotype: chromosome ploidy",0.660228616476153
"18056","NET","Species genotype: chromosome ploidy",0.677837837837838
"18057","POL","Species genotype: chromosome ploidy",0.642434782608696
